Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1241586,-,-,-,39.33,-74.1,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,2,21,0,8,1.7,0,2.3,0.9,103,83.92,4.2,1023,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,2,21,30,0,1.7,0,2.3,0.9,106,85.02,4,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,2,22,0,0,1.7,0,2.3,0.9,109,85.27,3.9,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,2,22,30,7,1.7,0,2.4,1,111,85.27,3.9,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,2,23,0,2,1.7,0,2.4,1,113,85.33,3.9,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,2,23,30,0,1.7,0,2.5,1.1,116,85.33,3.9,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,0,0,0,1.7,0,2.7,1.2,118,85.61,3.9,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,0,30,0,1.7,0,2.9,1.3,122,85.61,3.9,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,1,0,0,1.8,0,3.1,1.4,125,85.82,4,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,1,30,0,1.8,0,3.2,1.5,128,85.74,4,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,2,0,0,2,0,3.3,1.5,131,86.2,4.1,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,2,30,2,2,0,3.2,1.6,132,85.6,4.2,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,3,0,4,2.2,0,3.1,1.7,133,86.13,4.3,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,3,30,4,2.2,0,2.9,1.8,129,85.53,4.4,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,4,0,4,2.4,0,2.8,1.9,126,85.83,4.6,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,4,30,4,2.4,0,2.8,2,123,84.64,4.8,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,5,0,4,2.8,0,2.8,2.1,120,86.51,4.9,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,5,30,4,2.8,0,3,2.2,118,84.73,5.2,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,6,0,4,3.6,0,3.3,2.2,116,87.32,5.5,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,6,30,4,3.5,0,3.6,2.3,113,86.04,5.7,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,7,0,4,4.1,0,4,2.3,110,87.88,6,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,7,30,4,4.1,0,4.1,2.4,109,86.68,6.2,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,8,0,4,4.7,0,4.1,2.4,107,89,6.4,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,8,30,4,4.7,0,4,2.5,111,87.79,6.6,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,9,0,4,5.3,0,3.9,2.5,114,90.41,6.8,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,9,30,3,5.3,0,3.8,2.5,117,89.18,7,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,10,0,4,5.9,0,3.7,2.6,120,91.34,7.2,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,10,30,4,5.9,0,3.7,2.6,121,90.72,7.3,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,11,0,4,6.3,0,3.7,2.6,122,92.36,7.5,1019,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,11,30,4,6.3,0,3.7,2.5,125,91.65,7.6,1018,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,12,0,4,6.8,0,3.7,2.5,128,93.79,7.7,1018,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,12,30,4,6.7,0,3.4,2.5,132,93.06,7.8,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,13,0,3,7.1,0,3.1,2.4,135,95.29,7.8,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,13,30,3,7.1,0,2.8,2.4,134,95.19,7.8,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,14,0,7,7.3,0,2.5,2.3,133,96.53,7.8,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,14,30,7,7.3,0,2.2,2.3,137,96.43,7.8,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,15,0,7,7.4,0,1.9,2.2,140,97.77,7.7,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,15,30,7,7.4,0,1.9,2.2,153,97.67,7.7,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,16,0,7,7.4,0,1.9,2.2,165,98.46,7.6,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,16,30,8,7.4,0,1.9,2.2,189,98.46,7.6,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,17,0,7,7.3,0,1.9,2.3,212,98.77,7.5,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,17,30,7,7.3,0,1.9,2.4,222,99.45,7.4,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,18,0,7,7.2,0,1.9,2.5,231,99.05,7.3,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,18,30,7,7.2,0,1.9,2.5,231,99.05,7.3,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,19,0,7,7,0,1.8,2.8,217,98.78,7.2,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,19,30,7,7,0,1.9,2.9,210,99.46,7.1,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,20,0,7,6.9,0,2.1,3,204,99.3,7,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,20,30,7,6.9,0,2.7,3,196,99.3,7,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,21,0,6,6.8,0,3.4,3.1,189,99.48,6.9,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,21,30,6,6.8,0,4.2,3.1,182,99.48,6.9,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,22,0,6,6.8,0,4.9,3.1,175,99.11,6.9,1012,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,22,30,6,6.8,0,5.2,2.9,177,99.01,6.9,1011,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,23,0,7,6.7,0,5.4,2.7,180,98.97,6.9,1010,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,3,23,30,7,6.7,0,5.1,2.8,190,99.65,6.8,1010,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,0,0,7,6.8,0,4.8,2.9,199,99.68,6.8,1010,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,0,30,7,6.7,0,4.6,2.9,194,98.9,6.9,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,1,0,7,7,0,4.5,3,189,100,7,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,1,30,0,7,0,4.9,3,184,98.63,7.2,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,2,0,0,7.4,0,5.3,3,179,100,7.4,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,2,30,0,7.5,0,5.8,2.9,183,97.01,7.9,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,3,0,0,8.3,0,6.4,2.8,186,100,8.3,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,3,30,0,8.4,0,6.8,2.7,189,97,8.8,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,4,0,0,9.4,0,7.3,2.6,193,100,9.4,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,4,30,0,9.5,0,7.8,2.5,193,98.48,9.7,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,5,0,0,10.1,0,8.3,2.3,194,100,10.1,1004,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,5,30,0,10.2,0,8.7,2.2,193,99.34,10.3,1004,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,6,0,0,10.5,0,9.1,2,192,99.96,10.5,1003,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,6,30,0,10.5,0,9.4,2,191,99.3,10.6,1003,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,7,0,3,10.7,0,9.7,2,190,99.94,10.7,1002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,7,30,7,10.7,0,10,2,193,98.63,10.9,1002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,8,0,7,10.9,0,10.4,2,196,99.02,11,1002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,8,30,7,10.9,0,10.5,2.2,199,97.72,11.2,1002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,9,0,7,11.1,0,10.6,2.3,203,98.62,11.3,1002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,9,30,7,11.1,0,10.3,2.5,205,97.98,11.4,1002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,10,0,7,11.2,0,10,2.7,207,98.63,11.4,1001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,10,30,7,11.2,0,9.6,2.9,213,97.34,11.6,1001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,11,0,4,11.4,0,9.2,3.2,218,97.88,11.7,1000,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,11,30,4,11.4,0,8.8,3.3,234,98.53,11.6,1000,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,12,0,6,10.9,0,8.4,3.4,249,96.89,11.4,1000,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,12,30,6,10.9,0,8.1,3.3,263,99.48,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,13,0,6,8.9,0,7.7,3.2,277,89.66,10.5,1001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,13,30,6,8.9,0,7.9,2.9,280,91.47,10.2,1001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,14,0,6,6.5,0,8.1,2.5,283,78.65,10,1002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,14,30,6,6.5,0,8.5,2,285,79.17,9.9,1002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,15,0,6,4.1,0,9,1.5,287,68.11,9.7,1003,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,15,30,6,4.1,0,9.4,1.1,287,68.11,9.7,1003,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,16,0,6,2.5,0,9.7,0.8,288,61.18,9.6,1004,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,16,30,6,2.5,0,9.9,0.7,288,62.07,9.4,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,17,0,6,1.4,0,10.1,0.6,289,58.72,9.1,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,17,30,7,1.5,0,10,0.5,290,60.79,8.6,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,18,0,7,0.9,0,9.8,0.5,291,60.41,8.1,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,18,30,7,0.9,0,9.8,0.5,291,60.41,8.1,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,19,0,0,0.5,0,9.9,0.5,292,61.48,7.4,1010,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,19,30,0,0.5,0,9.9,0.5,292,62.81,7.1,1011,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,20,0,0,0.3,0,9.8,0.5,293,63.56,6.7,1012,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,20,30,0,0.3,0,9.9,0.5,294,64.95,6.4,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,21,0,0,-0.2,0,10,0.5,295,63.99,6.1,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,21,30,0,-0.2,0,10.1,0.5,296,65.39,5.8,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,22,0,0,-0.8,0,10.2,0.5,297,63.89,5.5,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,22,30,0,-0.8,0,10.1,0.5,297,65.23,5.2,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,23,0,0,-1.2,0,10.1,0.5,298,64.81,4.9,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,4,23,30,0,-1.2,0,9.9,0.5,298,65.72,4.7,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,0,0,0,-1.1,0,9.6,0.5,299,67.6,4.4,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,0,30,0,-1.1,0,9.3,0.5,300,68.62,4.2,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,1,0,0,-1,0,9,0.5,301,69.9,4,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,1,30,0,-1,0,8.7,0.5,302,70.88,3.8,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,2,0,0,-1.1,0,8.4,0.5,302,71.04,3.7,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,2,30,0,-1.1,0,8.1,0.5,302,71.54,3.6,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,3,0,0,-1.2,0,7.9,0.5,303,71.32,3.5,1018,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,3,30,0,-1.2,0,7.6,0.5,303,71.82,3.4,1018,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,4,0,0,-1.3,0,7.3,0.5,303,72.1,3.2,1019,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,4,30,0,-1.3,0,7.1,0.5,303,72.61,3.1,1019,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,5,0,0,-1.5,0,6.9,0.5,303,72.38,3,1019,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,5,30,0,-1.5,0,6.8,0.5,302,71.94,3.1,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,6,0,0,-1.6,0,6.7,0.5,301,71.3,3.1,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,6,30,0,-1.6,0,6.7,0.5,301,70.37,3.3,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,7,0,0,-2.4,0,6.7,0.5,301,64.88,3.6,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,7,30,0,-2.4,0,6.8,0.5,299,64.43,3.7,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,8,0,0,-3,0,6.8,0.5,297,60.55,3.9,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,8,30,0,-3,0,6.8,0.5,294,59.71,4.1,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,9,0,4,-3.2,0,6.7,0.5,291,58.37,4.3,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,9,30,4,-3.2,0,6.8,0.5,288,57.16,4.6,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,10,0,0,-3.1,0,6.9,0.6,285,56.74,4.8,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,10,30,0,-3.1,0,7,0.6,283,55.52,5.1,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,11,0,0,-2.9,0,7.2,0.6,281,55.59,5.3,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,11,30,0,-2.9,0,7.3,0.6,281,54.44,5.6,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,12,0,0,-2.6,0,7.4,0.6,281,54.81,5.8,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,12,30,0,-2.6,0,7.4,0.6,282,54.05,6,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,13,0,0,-2.3,0,7.5,0.6,282,54.2,6.3,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,13,30,0,-2.3,0,7.5,0.6,284,53.78,6.4,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,14,0,0,-2,0,7.5,0.6,285,54.3,6.6,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,14,30,0,-2,0,7.5,0.6,287,53.93,6.7,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,15,0,0,-1.7,0,7.4,0.6,288,54.78,6.8,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,15,30,0,-1.7,0,7.2,0.6,290,54.78,6.8,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,16,0,0,-1.4,0,7,0.6,291,55.84,6.8,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,16,30,0,-1.4,0,6.5,0.6,293,56.61,6.6,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,17,0,0,-1,0,6,0.6,295,58.85,6.5,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,17,30,0,-1,0,5.3,0.5,298,60.49,6.1,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,18,0,0,-0.4,0,4.5,0.5,300,64.84,5.7,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,18,30,0,-0.4,0,4.5,0.5,300,64.84,5.7,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,19,0,0,-0.4,0,3.7,0.5,307,66.67,5.3,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,19,30,0,-0.4,0,3.4,0.6,309,67.14,5.2,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,20,0,0,-0.6,0,3.1,0.6,310,66.8,5.1,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,20,30,0,-0.6,0,2.8,0.6,311,66.8,5.1,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,21,0,0,-0.8,0,2.5,0.6,312,65.75,5.1,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,21,30,0,-0.8,0,2.1,0.6,307,65.29,5.2,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,22,0,0,-1.4,0,1.7,0.7,302,61.96,5.3,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,22,30,0,-1.4,0,1.4,0.7,276,61.96,5.3,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,23,0,0,-1.2,0,1.2,0.7,250,62.76,5.3,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,5,23,30,0,-1.2,0,1.4,0.8,227,62.76,5.3,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,0,0,0,-0.8,0,1.6,0.8,204,65.2,5.2,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,0,30,8,-0.8,0,2,0.9,200,65.2,5.2,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,1,0,7,0.2,0,2.3,0.9,196,70.12,5.2,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,1,30,7,0.2,0,2.6,1,194,70.12,5.2,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,2,0,8,1.3,0,2.9,1,193,75.63,5.3,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,2,30,8,1.3,0,3.1,1.1,191,75.1,5.4,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,3,0,8,2.4,0,3.3,1.1,190,80.16,5.5,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,3,30,8,2.4,0,3.3,1.2,187,79.6,5.6,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,4,0,8,3,0,3.3,1.2,184,82.72,5.7,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,4,30,8,3,0,3.5,1.2,178,82.72,5.7,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,5,0,8,3.2,0,3.6,1.3,171,83.9,5.7,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,5,30,8,3.2,0,4,1.3,165,83.33,5.8,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,6,0,4,3.5,0,4.4,1.4,159,84.28,5.9,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,6,30,8,3.5,0,4.9,1.4,155,83.13,6.1,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,7,0,7,3.8,0,5.4,1.4,151,83.9,6.3,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,7,30,8,3.8,0,5.8,1.4,151,82.1,6.6,1019,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,8,0,8,4.2,0,6.3,1.4,151,82.75,6.9,1019,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,8,30,7,4.2,0,6.6,1.4,157,80.44,7.3,1018,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,9,0,7,4.8,0,7,1.4,162,82.32,7.6,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,9,30,6,4.8,0,7.4,1.4,171,80.58,7.9,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,10,0,6,5.5,0,7.9,1.4,180,83.94,8.1,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,10,30,6,5.5,0,8.2,1.4,187,82.73,8.3,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,11,0,6,6.1,0,8.6,1.4,193,85.65,8.4,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,11,30,6,6.1,0,8.8,1.4,197,84.42,8.6,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,12,0,6,6.4,0,9,1.4,201,84.92,8.8,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,12,30,6,6.4,0,9,1.4,204,83.7,9,1012,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,6,13,0,6,6.7,0,9,1.4,206,84.13,9.2,1012,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
